name,target_rva,target_size,source,notes
?bfmeHandle_007983d0@@YAXPAVGen_007983d0@@PAX@Z,0x00797EF0,969,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/S3ShadowSubmits.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeHandle_007995e0@@YAXPAVGen_007995e0@@PAX@Z,0x00798F30,495,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/S3ShadowSubmits.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeHandle_00799600@@YAXPAVGen_00799600@@PAX@Z,0x007991A0,860,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/S3ShadowSubmits.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeHandle_00799cb0@@YAXPAVGen_00799cb0@@PAX@Z,0x00799900,718,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/S3ShadowSubmits.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0079dbd0@@UAE@XZ,0x0079D1D0,307,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007a01e0@@UAE@XZ,0x007A00F0,70,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007a2490@@UAE@XZ,0x007A1230,113,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?enableWaterGrid@WaterRenderObjClass@@QAEX_N@Z,0x007A1410,31,Code/GameEngineDevice/Source/W3DDevice/GameClient/Water/W3DWater.cpp,reloc-derived;call-sites=1;identity=real
?renderMirror@WaterRenderObjClass@@IAEXPAVCameraClass@@@Z,0x007A2B00,1073,Code/GameEngineDevice/Source/W3DDevice/GameClient/Water/W3DWater.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007a60f0@@UAE@XZ,0x007A5D10,784,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeTwoQE@BfmeSubQE@@QAEXXZ,0x007A7D70,1333,Code/GameEngine/Source/Common/BfmeConv907.cpp,reloc-derived;call-sites=1;identity=real
??0W3DBufferManager@@QAE@XZ,0x007AD830,326,Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DVolumetricShadowManager_ctor_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTwo928F@BfmeThing928F@@QAEXXZ,0x007AEB10,75,Code/GameEngine/Source/Common/BfmeConv928.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007af4b0@@UAE@XZ,0x007AF4E0,93,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?getTexture@BFMEShadowManagerLayout@@QAEPAVW3DShadowTexture@@PBD@Z,0x007AFD10,396,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DProjectedShadow.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007b3cb0@@UAE@XZ,0x007AFF00,111,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007b3ba0@@UAE@XZ,0x007B0380,91,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007b3d40@@UAE@XZ,0x007B0400,88,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?addShadowCore@BFMEShadowManagerLayout@@QAEPAVW3DProjectedShadow@@PAVW3DShadowTexture@@PAVRenderObjClass@@W4ShadowType@@_NMMHMMPAPAV2@3PAVDrawable@@3@Z,0x007B3E70,460,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DProjectedShadow.cpp,reloc-derived;call-sites=1;identity=real
?bfmeOne928F@BfmeThing928F@@QAEXXZ,0x007B4CD0,291,Code/GameEngine/Source/Common/BfmeConv928.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007b4fb0@@UAE@XZ,0x007B4E40,251,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?h00024D2A@GenAlpha@@QAEXXZ,0x007B9760,139,Code/GameEngine/Source/Common/S3GuardedGlobalTriples.cpp,reloc-derived;call-sites=1;identity=real
?ReAcquireResources@Gen_01306F18@@QAE_NXZ,0x007B9810,215,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DShadowManagerReAcquireThunk.cpp,reloc-derived;call-sites=1;identity=generated
?bar@Rva007BAA90G@@QAEXPAX@Z,0x007B9930,63,Code/GameEngine/Source/Common/Rva007BAA90Call.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007bd2f0@@UAE@XZ,0x007BBB20,45,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007bbdf0@@UAE@XZ,0x007BBE20,115,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007bdad0@@UAE@XZ,0x007BCF50,280,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?renderShadows@W3DVolumetricShadowManager@@QAEX_N@Z,0x007BFB90,1927,Code/GameEngineDevice/Source/W3DDevice/GameClient/DoShadowsThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007c29d0@@UAE@XZ,0x007C1660,191,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007cc390@@UAE@XZ,0x007CBCE0,137,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeTry996@BfmeB996@@QAEDHHPAD@Z,0x007E2EB0,120,Code/GameEngine/Source/Common/BfmeConv996.cpp,reloc-derived;call-sites=1;identity=real
?bfmeSend991@BfmeC991@@QAEDHH@Z,0x007E32E0,230,Code/GameEngine/Source/Common/BfmeConv991.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007e4a70@@UAE@XZ,0x007E3C20,217,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007e4d10@@UAE@XZ,0x007E4A00,86,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?rva007e8530_bar@@YGXPAX0@Z,0x007E78D0,145,Code/GameEngine/Source/Common/Rva007E8530Call.cpp,reloc-derived;call-sites=1;identity=generated
?getInt64@Rva007E8810Message@@QAE_JPBD_J@Z,0x007E8930,70,Code/GameEngine/Source/GameNetwork/V2FeslAriesRecords.cpp,reloc-derived;call-sites=5;identity=generated
?addBool@Rva007E8810Message@@QAEXPBD_N@Z,0x007E8980,51,Code/GameEngine/Source/GameNetwork/V2FeslTxnRequests.cpp,reloc-derived;call-sites=6;identity=generated
?getBool@Rva007E8810Message@@QAE_NPBD_N@Z,0x007E89C0,73,Code/GameEngine/Source/GameNetwork/Y4FeslGameDetailRecords.cpp,reloc-derived;call-sites=2;identity=generated
?addInt64@Rva007E8810Message@@QAEXPBD_J@Z,0x007E8E90,93,Code/GameEngine/Source/GameNetwork/V2FeslFeedbackRequest.cpp,reloc-derived;call-sites=11;identity=generated
?bfmeCmpRE@BfmeOtherRE@@QAEDHH@Z,0x007E8F20,243,Code/GameEngine/Source/Common/BfmeConv908.cpp,reloc-derived;call-sites=1;identity=real
??1Gen007EB140@@UAE@XZ,0x007EA6F0,625,Code/Libraries/Source/DirtySock/Y2ScalarDeleters.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeDoECKa@BfmeHeldECKa@@QAEXXZ,0x007EAA70,163,Code/GameEngine/Source/Common/BfmeConv805.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoECKb@BfmeHeldECKb@@QAEXXZ,0x007EAB40,163,Code/GameEngine/Source/Common/BfmeConv805.cpp,reloc-derived;call-sites=1;identity=real
?addTargetIds@Rva007F1F60Feedback@@QAEXPAVRva007E8810Message@@PBURva007F2010TargetId@@H@Z,0x007F2010,107,Code/GameEngine/Source/GameNetwork/V2FeslFeedbackRequest.cpp,reloc-derived;call-sites=1;identity=generated
?addChatLog@Rva007F1F60Feedback@@QAEXPAVRva007E8810Message@@PBURva007F2080ChatLog@@H@Z,0x007F2080,150,Code/GameEngine/Source/GameNetwork/V2FeslFeedbackRequest.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeInitDGD@BfmeThingDGD@@QAEPAV1@PAX@Z,0x007F7FA0,228,Code/GameEngine/Source/Common/BfmeConv695.cpp,reloc-derived;call-sites=1;identity=real
??1Gen007F86D0@@UAE@XZ,0x007F8090,363,Code/Libraries/Source/DirtySock/Y2ScalarDeleters.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeInitDGF@BfmeThingDGF@@QAEPAV1@PAX@Z,0x007F8730,95,Code/GameEngine/Source/Common/BfmeConv692.cpp,reloc-derived;call-sites=1;identity=real
??1Gen007FA290@@UAE@XZ,0x007F9C50,171,Code/Libraries/Source/DirtySock/Y2ScalarDeleters.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeInitDGG@BfmeThingDGG@@QAEPAV1@PAX@Z,0x007FA990,117,Code/GameEngine/Source/Common/BfmeConv693.cpp,reloc-derived;call-sites=1;identity=real
?Rva007FDFF0Connect@@YAPAXPBDH@Z,0x007FDFF0,494,Code/Libraries/Source/DirtySock/Y2ProtoMangleHelpers.cpp,reloc-derived;call-sites=3;identity=real
?bfmeDo1052@BfmeH1052@@QAEXHPAVBfmeI1052@@H@Z,0x00800BD0,164,Code/GameEngine/Source/Common/BfmeConv1052.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00802020@@UAE@XZ,0x00801C40,104,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeStore1173@BfmeSlot1173@@QAEXPAXH@Z,0x00802550,227,Code/GameEngine/Source/Common/BfmeConv1173.cpp,reloc-derived;call-sites=1;identity=real
?set@Rva00802810Element@@QAEXPBVRva007F4EF0Lobby@@PAVRva007F7980Browser@@@Z,0x00802810,82,Code/GameEngine/Source/GameNetwork/V2FeslBrowserRecords.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeSetBZC@BfmeSubBZC@@QAEXH@Z,0x00802C30,78,Code/GameEngine/Source/Common/BfmeConv558.cpp,reloc-derived;call-sites=1;identity=real
??1Gen008030A0@@UAE@XZ,0x00802F50,104,Code/Libraries/Source/DirtySock/Y2ScalarDeleters.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeSend1028@BfmeSink1028@@QAEXHPAH0@Z,0x00803110,332,Code/GameEngine/Source/Common/BfmeConv1028.cpp,reloc-derived;call-sites=1;identity=real
??1Gen00803D10@@UAE@XZ,0x00803890,96,Code/Libraries/Source/DirtySock/Y2ScalarDeleters.cpp,reloc-derived;call-sites=1;identity=generated
?Rva00804920Update@@YAPBDPAURva008042B0Http@@@Z,0x00804920,2668,Code/Libraries/Source/DirtySock/Y2ProtoMangleHelpers.cpp,reloc-derived;call-sites=3;identity=generated
?Rva00806B10@@YAXPAURva00806580Record@@@Z,0x00806B10,2102,Code/Libraries/Source/DirtySock/Y2Rva00806580Module.cpp,reloc-derived;call-sites=3;identity=generated
?accept@Rva00809500Sink@@QAEXPAURva00809500Entry@@@Z,0x00808ED0,127,Code/GameEngine/Source/Common/U2HandleLeaves.cpp,reloc-derived;call-sites=1;identity=generated
?Rva00809010Find@@YGPAURva00809500Sink@@PAURva00809500Entry@@@Z,0x00809010,56,Code/GameEngine/Source/Common/U2HandleLeaves.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen00809750@@UAE@XZ,0x008096F0,91,Code/Libraries/Source/DirtySock/Y2ScalarDeleters.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen0080ACD0@@UAE@XZ,0x0080A830,264,Code/Libraries/Source/DirtySock/Y2ScalarDeleters.cpp,reloc-derived;call-sites=1;identity=generated
_Rva0080ADE0,0x0080ADE0,542,Code/Libraries/Source/DirtySock/Y4CommAlloc.c,reloc-derived;call-sites=3;identity=generated
_Rva0080C390,0x0080C390,811,Code/Libraries/Source/DirtySock/Y4CommAlloc.c,reloc-derived;call-sites=1;identity=generated
_Rva0080C6F0,0x0080C6F0,546,Code/Libraries/Source/DirtySock/Y5SmallHelpers.c,reloc-derived;call-sites=1;identity=generated
_Rva0080F5A0,0x0080F5A0,1359,Code/Libraries/Source/DirtySock/Y5SmallHelpers.c,reloc-derived;call-sites=1;identity=generated
_Rva0080FD30,0x0080FD30,146,Code/Libraries/Source/DirtySock/Y4MultiPrecision.c,reloc-derived;call-sites=2;identity=generated
_Rva0080FDD0,0x0080FDD0,149,Code/Libraries/Source/DirtySock/Y4MultiPrecision.c,reloc-derived;call-sites=2;identity=generated
_Rva008119A0,0x008119A0,827,Code/Libraries/Source/DirtySock/Y5SmallHelpers.c,reloc-derived;call-sites=1;identity=generated
_Rva00812CD0,0x00812CD0,253,Code/Libraries/Source/DirtySock/Y5SmallHelpers.c,reloc-derived;call-sites=3;identity=generated
_Rva00813100@24,0x00813100,1426,Code/Libraries/Source/DirtySock/Y4CommTickIdle.c,reloc-derived;call-sites=2;identity=generated
_Rva00813A50,0x00813A50,595,Code/Libraries/Source/DirtySock/Y4CommTickIdle.c,reloc-derived;call-sites=1;identity=generated
_Rva00814770,0x00814770,1466,Code/Libraries/Source/DirtySock/Y4CommTickIdle.c,reloc-derived;call-sites=1;identity=generated
_Rva00817640,0x00817640,1225,Code/Libraries/Source/DirtySock/Y4CommTransportLife.c,reloc-derived;call-sites=2;identity=generated
_Rva0081A3B0,0x0081A3B0,524,Code/Libraries/Source/DirtySock/Y4CommSequencedRing.c,reloc-derived;call-sites=2;identity=generated
_Rva0081ACD0,0x0081ACD0,316,Code/Libraries/Source/DirtySock/Y4CommTickIdle.c,reloc-derived;call-sites=1;identity=generated
_Rva0081B010,0x0081B010,1692,Code/Libraries/Source/DirtySock/Y4CommSequencedRing.c,reloc-derived;call-sites=2;identity=generated
_Rva0081B830,0x0081B830,224,Code/GameEngine/Source/Common/Rva00813E30Wrap.cpp,reloc-derived;call-sites=2;identity=generated
_Rva0081B9B0,0x0081B9B0,24,Code/Libraries/Source/DirtySock/Y4CommTickIdle.c,reloc-derived;call-sites=1;identity=generated
?bfmeDropUC@BfmeSubUC@@QAEXPAVBfmeThingUC@@@Z,0x0081C3D0,72,Code/GameEngine/Source/Common/BfmeThreeHundredFiftyFour.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@URva0081D280Element@@V?$allocator@URva0081D280Element@@@_STL@@@_STL@@IAEXPAURva0081D280Element@@ABU3@ABU__false_type@2@I_N@Z,0x0081D160,286,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
?bfmeCallEMD@BfmeObjEMD@@QAEXPAX00@Z,0x00825680,1724,Code/GameEngine/Source/Common/BfmeConv819.cpp,reloc-derived;call-sites=1;identity=real
?decompress@LZHLDecompressor@@QAEHPAEPAIPBE1@Z,0x00826920,807,Code/Libraries/Source/Compression/LZHCompress/NoxCompress.cpp,reloc-derived;call-sites=1;identity=real
_BfmeNodeAllocLockAcquire,0x0082C760,267,Code/GameEngine/Source/Common/NodeAllocMutexAcquireLock.cpp,reloc-derived;call-sites=1;identity=real
?_Rebalance@?$_Rb_global@_N@_STL@@SAXPAU_Rb_tree_node_base@2@AAPAU32@@Z,0x0082C9D0,397,Code/GameEngine/Source/Common/UpgradePairTree.cpp,reloc-derived;call-sites=99;identity=real
_bfmeSwapC1151,0x0082D010,34,Code/GameEngine/Source/Common/BfmeConv1151.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoOR@@YAXPAX0EPAE@Z,0x0082D2D0,408,Code/GameEngine/Source/Common/BfmeTwoHundredFiftyThree.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoPA@@YAXPAX000PAE1E@Z,0x0082DFE0,144,Code/GameEngine/Source/Common/BfmeTwoHundredSixtyFour.cpp,reloc-derived;call-sites=1;identity=real
?bfmeSmallAllocPR@@YAPAXI@Z,0x0082E450,152,Code/GameEngine/Source/Common/BfmeTwoHundredSeventySeven.cpp,reloc-derived;call-sites=1;identity=real
?bfmeSmallFreePM@@YAXPAXI@Z,0x0082E4F0,75,Code/GameEngine/Source/Common/BfmeTwoHundredSeventyThree.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoOV@@YAXPAX000PAE@Z,0x0082E680,534,Code/GameEngine/Source/Common/BfmeTwoHundredFiftySeven.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoPO@BfmeThingPO@@QAEXPAH@Z,0x0082F580,135,Code/GameEngine/Source/Common/BfmeTwoHundredSeventyFour.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoOS@BfmeThingOS@@QAEXPAXPAH@Z,0x0082F610,344,Code/GameEngine/Source/Common/BfmeTwoHundredFiftyFour.cpp,reloc-derived;call-sites=1;identity=real
?bfmeDoInsertQX@BfmeThingQX@@QAEXPADIE@Z,0x0082FBB0,660,Code/GameEngine/Source/Common/BfmeThreeHundredSix.cpp,reloc-derived;call-sites=1;identity=real
?bfmeInsertQI@BfmeThingQI@@QAEPADPADE@Z,0x0082FE50,475,Code/GameEngine/Source/Common/BfmeTwoHundredNinetyThree.cpp,reloc-derived;call-sites=1;identity=real
?U2Put00832830_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00832830,260,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=2;identity=real
?U2Put00832DB0_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00832DB0,260,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put00833170_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00833170,252,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put00833430_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00833430,252,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put008336F0_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x008336F0,251,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put00833C80_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00833C80,260,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=2;identity=real
?U2Put00834250_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00834250,260,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put00834610_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00834610,252,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put008348D0_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x008348D0,252,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put00834B90_do@@YA?AUU2PutIter@@ABU1@ABUU2PutFlags@@HPAX2H@Z,0x00834B90,251,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
??1BfmeDtorMemberA@@QAE@XZ,0x00836300,495,Code/GameEngine/Source/Common/Bfme5UnwoundDestructors.cpp,reloc-derived;call-sites=4;identity=real
??1Gen_dtor_0083b310@@UAE@XZ,0x00836520,83,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCallDSD@@YGDPAX@Z,0x008365B0,257,Code/GameEngine/Source/Common/BfmeConv770.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTwoTB@@YAPAXXZ,0x0083B330,908,Code/GameEngine/Source/Common/BfmeConv909.cpp,reloc-derived;call-sites=1;identity=real
?U2Put0083BB20_do@@YA?AUU2PutIter@@U1@PAX1N@Z,0x0083BB20,270,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put0083C100_do@@YA?AUU2PutIter@@U1@PAX1N@Z,0x0083C100,272,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?U2Put0083C590_do@@YA?AUU2PutIter@@U1@PAX1N@Z,0x0083C590,272,Code/GameEngine/Source/Common/U2PutForwarders.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_aux@?$basic_string@GV?$char_traits@G@_STL@@V?$allocator@G@2@@_STL@@AAEPAGPAGG@Z,0x0083E4D0,240,Code/gen_small/tgrid_004.cpp,reloc-derived;call-sites=1;identity=real
?handle@Gen0083E8F0@@QAEXXZ,0x0083E8F0,24,Code/GameEngine/Source/Common/Rva00538950Set.cpp,reloc-derived;call-sites=1;identity=generated
??0ios_base@_STL@@IAE@XZ,0x0083F6B0,125,Code/GameEngine/Source/Common/Rva00538260Ctor.cpp,reloc-derived;call-sites=3;identity=real
??1Gen_dtor_0083f860@@UAE@XZ,0x0083F730,210,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?init@?$basic_ios@GV?$char_traits@G@_STL@@@_STL@@IAEXPAV?$basic_streambuf@GV?$char_traits@G@_STL@@@2@@Z,0x0083F9B0,195,Code/gen_small/X4Streams.cpp,reloc-derived;call-sites=1;identity=real
?bfmeBaseTL@BfmeThingTL@@QAEXPAXH@Z,0x0083FB60,97,Code/GameEngine/Source/Common/BfmeThreeHundredFiftyOne.cpp,reloc-derived;call-sites=1;identity=real
?invoke@Open2381C0Impl@@QAEXHPAX0@Z,0x00840F00,35,Code/GameEngine/Source/Common/Open2Conv001.cpp,reloc-derived;call-sites=1;identity=real
?_M_switch_to_output_mode@?$basic_filebuf@GV?$char_traits@G@_STL@@@_STL@@AAE_NXZ,0x00843590,113,Code/gen_small/X4Filebuf.cpp,reloc-derived;call-sites=1;identity=real
?bfmeInit936G@BfmeThing936G@@QAEXXZ,0x00843990,977,Code/GameEngine/Source/Common/BfmeConv936.cpp,reloc-derived;call-sites=1;identity=real
_bfmeCall1128A,0x008479C0,343,Code/GameEngine/Source/Common/BfmeConv1128.cpp,reloc-derived;call-sites=2;identity=real
_bfmeCall1128B,0x00847B20,360,Code/GameEngine/Source/Common/BfmeConv1128.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00848ba0@@UAE@XZ,0x00848A30,95,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00848be0@@UAE@XZ,0x00848B20,95,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1T2Vb0084A620@@UAE@XZ,0x0084A620,55,Code/GameEngine/Source/Common/T2VirtualBaseDeletingDtors.cpp,reloc-derived;call-sites=1;identity=real
?_M_write@_Filebuf_base@_STL@@QAE_NPADH@Z,0x0084A7B0,521,Code/gen_small/X4Filebuf.cpp,reloc-derived;call-sites=3;identity=real
?Rva0084B210Run@@YAHPAURva00841540Owner@@@Z,0x0084B210,395,Code/GameEngine/Source/Common/U2FlagGuardedMembers.cpp,reloc-derived;call-sites=1;identity=generated
??1U2Vb0084B480@@UAE@XZ,0x0084B480,138,Code/GameEngine/Source/Common/U2VirtualBaseDeletingDtors2.cpp,reloc-derived;call-sites=2;identity=real
??1U2Vb0084B5F0@@UAE@XZ,0x0084B5F0,138,Code/GameEngine/Source/Common/U2VirtualBaseDeletingDtors2.cpp,reloc-derived;call-sites=2;identity=real
?load@INI@@QAEXVAsciiString@@HHPAX@Z,0x00853CB0,345,Code/GameEngine/Source/Common/INI/ini_subsystem.cpp,reloc-derived;call-sites=1;identity=real
_CanReceiveOnSocket,0x00854680,115,Code/GameEngine/Source/GameNetwork/GameSpy/gp/gpiPeer.c,reloc-derived;call-sites=11;identity=real
_qr2_init_socketA,0x00856290,629,Code/GameEngine/Source/GameNetwork/GameSpy/qr2/qr2.c,reloc-derived;call-sites=2;identity=real
??8@YA_NABUGen_t_00642f90_m12cd@@0@Z,0x008574E0,15,Code/gen_small/fam_015.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeReg1053@@YAXHHPADHPAHP6AXXZPAVBfmeE1053@@H@Z,0x00859480,209,Code/GameEngine/Source/Common/BfmeConv1053.cpp,reloc-derived;call-sites=1;identity=real
?bfmeTestSB@@YAHXZ,0x0085B420,578,Code/GameEngine/Source/Common/BfmeConv909.cpp,reloc-derived;call-sites=1;identity=real
?g_00861ed0@@YAXHHHHHHHHHHHHHHHHHHHHH@Z,0x00861ED0,995,Code/GameEngine/Source/Common/Gen_00862460.cpp,reloc-derived;call-sites=1;identity=real
?bfmeStep3_250@@YAXPAX@Z,0x00862820,77,Code/GameEngine/Source/Common/BfmeConv829.cpp,reloc-derived;call-sites=1;identity=real
?bfmeStep2_250@@YAXPAX@Z,0x008632F0,64,Code/GameEngine/Source/Common/BfmeConv829.cpp,reloc-derived;call-sites=1;identity=real
?Rva00863C00@@YAXPAVRva00866770Owner@@@Z,0x00863C00,617,Code/GameEngine/Source/GameNetwork/GameSpy/peerStopGame.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeStep1_250@@YAXPAX@Z,0x00863FF0,127,Code/GameEngine/Source/Common/BfmeConv829.cpp,reloc-derived;call-sites=1;identity=real
?bfmeStep4_250@@YAXPAX@Z,0x00864280,65,Code/GameEngine/Source/Common/BfmeConv829.cpp,reloc-derived;call-sites=1;identity=real
_ciFilterCleanup,0x0086C370,35,Code/GameEngine/Source/GameNetwork/GameSpy/chat/chatDisconnectAll.c,reloc-derived;call-sites=1;identity=real
_ciCleanupCallbacks,0x008702F0,84,Code/GameEngine/Source/GameNetwork/GameSpy/chat/chatDisconnectAll.c,reloc-derived;call-sites=1;identity=real
_ciAddCallback_,0x00870350,3869,Code/GameEngine/Source/GameNetwork/GameSpy/chat/chatDisconnect.c,reloc-derived;call-sites=2;identity=real
_piProcessIncoming,0x00873170,271,Code/GameEngine/Source/GameNetwork/GameSpy/peer/peerPing.c,reloc-derived;call-sites=1;identity=real
?getMaxHeightBelowPosition@GeometryInfo@@QBEMXZ,0x0087E070,84,Code/GameEngine/Source/Common/GeometryInfoCalcPitches.cpp,reloc-derived;call-sites=2;identity=real
?bfmeCalcBWF@BfmeCalcBWF@@QAEXPAVBfmeRetBWF@@H0@Z,0x0087E0D0,120,Code/GameEngine/Source/Common/BfmeConv547.cpp,reloc-derived;call-sites=1;identity=real
?bfmeOneCNG@BfmeSubCNG@@QAEXPAX@Z,0x0087F270,62,Code/GameEngine/Source/Common/BfmeConv627.cpp,reloc-derived;call-sites=1;identity=real
?bfmeIntersects@GeometryInfo@@QBE_NABUCoord3D@@MABV1@0M@Z,0x0087F2F0,480,Code/GameEngine/Source/GameLogic/Object/Object_bfmeGeometryIntersects.cpp,reloc-derived;call-sites=1;identity=real
?bfmeSend1051@BfmeSub1051@@QAEXHHHHHH@Z,0x0087F590,1066,Code/GameEngine/Source/Common/BfmeConv1051.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@VMoney@@V?$allocator@VMoney@@@_STL@@@_STL@@IAEXPAVMoney@@ABV3@ABU__false_type@2@I_N@Z,0x0087FBE0,237,Code/GameEngine/Source/Common/MoneyVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAccept@BfmeSinkA@@QAEXPAVBfmeFlagTarget@@@Z,0x008815A0,453,Code/GameEngine/Source/Common/S3InsertAndDescribe.cpp,reloc-derived;call-sites=1;identity=real
?bfmeFlushQO@BfmeThingQO@@QAEXH@Z,0x0088A230,201,Code/GameEngine/Source/Common/BfmeTwoHundredNinetyEight.cpp,reloc-derived;call-sites=1;identity=real
